Date,Observer,Location,Point,StandardizedLocationName,LocalSurveyName,Species,whattodowiththissighting,Quantity,Heard/Seen,Angle (deg),Distance (m),Breeding Code,Flyover,Notes
6/29/2013,JDR,Rita Blanca NG,RBNG-PC24,,,WEME,KEEP,1,H,155,300,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC24,,,HOLA,KEEP,1,S,250,180,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC24,,,MALL,KEEP,13,S,200,350,,Flyover,Flying as flock
6/29/2013,JDR,Rita Blanca NG,RBNG-PC24,,,HOLA,KEEP,1,S,95,150,,Landed,"Flew in, landed"
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,3,S,0,25,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,2,S,15,80,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,5,S,10,50,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,1,S,5,65,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,1,S,280,75,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,CONI,KEEP,1,H,200,150,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,KILL,KEEP,1,H,260,80,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,WEME,KEEP,1,S,245,190,,Flyover,F
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,MODO,KEEP,2,S,95,75,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,WEME,KEEP,1,H,335,250,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,1,S,92,95,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,2,S,350,120,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,MODO,KEEP,1,S,355,150,,Landed,"Flew in, landed"
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,CONI,KEEP,1,H,165,220,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,CONI,KEEP,1,S,110,200,A,,Chased by another
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,WEME,KEEP,1,H,40,200,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,2,S,10,185,,,
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,RWBL,KEEP,4,S,335,200,,Flyover,F
6/29/2013,JDR,Rita Blanca NG,RBNG-PC26,,,WEME,KEEP,1,S,95,125,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,LASP,KEEP,1,H,260,110,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,BARS,KEEP,1,H,90,85,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,TUVU,KEEP,2,S,310,450,,Flyover,soaring low
6/3/13,MDF,Selman Ranch,SELM-PC1,,,BARS,KEEP,1,H,270,175,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,DICK,KEEP,1,S,10,150,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,CARW,KEEP,1,H,180,310,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,CASP,KEEP,1,H,0,145,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,FISP,KEEP,1,H,195,205,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,TUVU,KEEP,1,S,300,470,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,PABU,KEEP,1,H,190,200,,,
6/3/13,MDF,Selman Ranch,SELM-PC1,,,BLGR,KEEP,1,H,210,195,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,CLSW,KEEP,1,S,270,40,,Flyover,flyby
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,WEME,KEEP,1,H,310,185,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,HOLA,KEEP,1,H,300,85,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,HOLA,KEEP,1,S,0,110,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,CASP,KEEP,1,H,210,260,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,NOMO,KEEP,1,S,180,200,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,HOLA,KEEP,1,H,195,105,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,LASP,KEEP,1,S,10,90,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,CASP,KEEP,1,H,180,210,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,WEME,KEEP,1,H,160,160,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,WEKI,KEEP,1,S,40,135,,Flyover,flying
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,CASP,KEEP,1,H,75,215,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC2,,,HOLA,KEEP,1,S,350,25,CF,,perched on fenced w/ food
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,MODO,KEEP,1,S,285,100,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,WEME,KEEP,1,H,0,70,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,CLSW,KEEP,1,S,15,40,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,WEME,KEEP,1,H,190,135,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,CLSW,KEEP,1,S,275,115,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,BUOW,KEEP,1,S,225,195,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,HOLA,KEEP,1,H,0,90,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,HOLA,KEEP,3,S,90,65,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,TUVU,KEEP,1,S,290,340,,Flyover,flying
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,LASP,KEEP,2,S,5,35,P,,pair perched together
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,BEWR,KEEP,1,H,345,290,S,,distant song
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,WEKI,KEEP,2,S,270,225,,Flyover,flying in distance 
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,CASP,KEEP,1,H,180,310,,,
6/6/13,MDF,Black Mesa SP,BLKM-PC5,,,CLSW,KEEP,2,S,185,120,,Flyover,flying
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,WEME,KEEP,1,H,30,95,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,WEME,KEEP,1,S,0,165,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,HOLA,KEEP,1,H,180,75,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,WEME,KEEP,1,H,275,220,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,WEME,KEEP,1,H,180,200,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,COGR,KEEP,1,S,90,240,,Flyover,flying
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,KILL,KEEP,1,H,340,90,,Flyover,flying
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,KILL,KEEP,1,H,105,105,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,RWBL,KEEP,1,S,45,130,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,HOLA,KEEP,1,H,280,100,,,
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,BLGR,KEEP,2,S,290,55,,Flyover,flyby
6/5/13,MDF,Rita Blanca NG ,RBNG-PC1,,,LBCU,KEEP,1,H,5,250,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,WEME,KEEP,1,H,300,80,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,RWBL,KEEP,3,S,200,220,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,RWBL,KEEP,2,S,0,300,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,WEME,KEEP,1,H,10,125,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,MODO,KEEP,1,S,275,140,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,HOLA,KEEP,2,H,5,70,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,MODO,KEEP,1,H,10,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,RWBL,KEEP,1,S,180,195,,Flyover,flyby
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,WEME,KEEP,1,H,175,135,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,RWBL,KEEP,1,S,85,40,,,perched male
6/5/13,MDF,Rita Blanca NG,RBNG-PC2,,,HOLA,KEEP,2,H,185,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,WEME,KEEP,1,H,30,210,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,WEME,KEEP,1,H,0,100,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,RWBL,KEEP,5,S,310,140,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,BUOW,KEEP,1,H,230,250,,,distant/by prairie dog town 
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,RWBL,KEEP,2,H,180,100,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,WEME,KEEP,1,H,90,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,HOLA,KEEP,2,H,110,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,RWBL,KEEP,2,S,0,35,P,Flyover,male & female flyby
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,MODO,KEEP,1,S,185,300,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,WEME,KEEP,1,H,195,195,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,HOLA,KEEP,2,S,285,65,,Flyover,flyby
6/5/13,MDF,Rita Blanca NG,RBNG-PC3,,,RWBL,KEEP,6,S ,110,85,,Landed,flew over & landed in grass
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,WEME,KEEP,1,H,95,55,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,HOLA,KEEP,1,S,0,50,,Flyover,flyby
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,WEME,KEEP,1,H,200,220,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,WEME,KEEP,1,H,180,75,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,RWBL,KEEP,3,S,0,125,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,RWBL,KEEP,1,S,80,85,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,GRSP,KEEP,1,H,100,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,RWBL,KEEP,2,S,275,120,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,WEME,KEEP,1,S,270,70,,Flyover,flyby
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,HOLA,KEEP,1,H,180,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,HOLA,KEEP,2,S,285,190,,Flyover,flying together 
6/5/13,MDF,Rita Blanca NG,RBNG-PC4,,,GTGR,KEEP,1,S,350,410,,,very distant in field 
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,WEME,KEEP,1,H,95,70,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,WEME,KEEP,1,S,0,125,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,RWBL,KEEP,1,H,310,210,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,RWBL,KEEP,1,H,25,130,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,HOLA,KEEP,1,H,105,105,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,RWBL,KEEP,1,H,350,175,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,WEME,KEEP,1,H,270,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,RWBL,KEEP,2,H,170,205,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,HOLA,KEEP,1,H,180,90,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,GRSP,KEEP,1,H,110,115,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,WEME,KEEP,1,H,180,195,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,MODO,KEEP,1,S,185,300,,Flyover,flying
6/5/13,MDF,Rita Blanca NG,RBNG-PC5,,,KILL,KEEP,1,H,170,210,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,WEME,KEEP,1,H,180,70,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,WEME,KEEP,1,H,0,130,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,RWBL,KEEP,1,H,90,190,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,CHRA,KEEP,1,S,175,230,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,RWBL,KEEP,3,H,0,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,WEME,KEEP,1,H,240,200,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,HOLA,KEEP,1,H,10,45,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC6,,,HOLA,KEEP,1,H,115,80,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,GRSP,KEEP,1,H,10,75,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,RWBL,KEEP,1,H,0,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,WEME,KEEP,2,S,95,120,,Flyover,flying
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,WEME,KEEP,1,H,320,150,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,HOLA,KEEP,1,H,180,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,RWBL,KEEP,1,H,90,200,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,GRSP,KEEP,1,H,300,90,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,SWHA,KEEP,1,S,170,100,,,later seen hunting
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,NOHA,KEEP,1,S,195,350,,,distant
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,HOLA,KEEP,1,H,45,90,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,WEME,KEEP,1,H,0,180,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC7,,,RWBL,KEEP,2,S,15,95,,Flyover,flyover
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,WEME,KEEP,1,H,270,105,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,1,H,160,90,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,2,H,150,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,1,S,180,100,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,1,S,110,205,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,RWBL,KEEP,1,H,0,300,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,2,H,5,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,1,H,280,100,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,1,H,310,90,,,later seen
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,HOLA,KEEP,2,S,175,105,P,,mating pair?
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,WEME,KEEP,1,H,350,120,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC8,,,CHRA,KEEP,2,S,200,450,,Flyover,flying
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,WEME,KEEP,1,H,45,115,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,WEME,KEEP,1,H,290,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,2,H,0,80,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,1,H,15,60,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,LBCU,KEEP,1,H,90,310,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,1,H,180,50,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,CONI,KEEP,1,H,180,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,CHRA,KEEP,1,S ,170,60,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,3,H,270,45,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,1,H,315,85,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,2,H,195,30,,,later seen after
6/5/13,MDF,Rita Blanca NG,RBNG-PC9,,,HOLA,KEEP,1,S,30,70,,Landed,landed
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,WEME,KEEP,1,H,95,80,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,HOLA,KEEP,2,H,45,105,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,HOLA,KEEP,2,H,90,40,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,WEME,KEEP,1,H,270,105,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,HOLA,KEEP,1,H,5,60,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,HOLA,KEEP,1,H,270,55,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,WEME,KEEP,1,S,180,95,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC10,,,GTGR,KEEP,6,S,195,390,,Flyover,flying in group
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,WEME,KEEP,1,H,210,245,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,GTGR,KEEP,4,S,180,110,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,HOLA,KEEP,1,H,90,70,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,HOLA,KEEP,1,H,65,40,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,HOLA,KEEP,1,H,65,100,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,WEME,KEEP,1,H,5,90,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,HOLA,KEEP,2,S,0,75,,,
6/5/13,MDF,Rita Blanca NG,RBNG-PC11,,,WEME,KEEP,1,H,0,110,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,AMKE,KEEP,2,S,120,105,,Flyover,flying together 
6/6/13,MDF,Optima WMA,OPTM-PC1,,,WEME,KEEP,1,H,340,135,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,LASP,KEEP,1,H,15,85,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,WEME,KEEP,1,H,285,150,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,LASP,KEEP,1,H,270,95,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,HOLA,KEEP,1,H,275,55,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,RBWO,KEEP,1,H,195,210,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,CONI,KEEP,1,H,80,140,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,WEME,KEEP,1,H,90,185,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,CASP,KEEP,1,H,0,200,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,TUVU,KEEP,1,S,70,310,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,HOLA,KEEP,1,H,145,75,,,
6/6/13,MDF,Optima WMA,OPTM-PC1,,,WEKI,KEEP,1,S,340,50,,Flyover,flyover
6/6/13,MDF,Optima WMA,OPTM-PC1,,,MODO,KEEP,2,S,180,200,,Landed,landed together
6/6/13,MDF,Optima WMA,OPTM-PC2,,,CASP,KEEP,1,H,150,200,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,EUCD,KEEP,1,S,45,70,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,CASP,KEEP,1,H,90,150,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,WEME,KEEP,1,H,100,210,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,RWBL,KEEP,2,H,0,150,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,EAPH,KEEP,1,H,5,140,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,COGR,KEEP,2,S,5,140,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,DOWO,KEEP,1,H,0,150,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,EUCD,KEEP,1,S,15,50,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,CONI,KEEP,1,H,270,105,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,MODO,KEEP,1,S,15,80,,,
6/6/13,MDF,Optima WMA,OPTM-PC2,,,AMKE,KEEP,1,S,180,95,,Flyover,flyby
6/6/13,MDF,Optima WMA,OPTM-PC2,,,AMRO,KEEP,1,H,350,135,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,NOMO,KEEP,1,H,145,90,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,DICK,KEEP,2,H,180,105,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,CONI,KEEP,1,H,0,120,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,GCFL,KEEP,1,H,180,110,,,by house
6/6/13,MDF,Optima WMA,OPTM-PC3,,,MODO,KEEP,1,S,170,50,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,WEME,KEEP,1,H,340,130,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,WEME,KEEP,1,H,190,200,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,KILL,KEEP,1,H,180,280,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,LASP,KEEP,2,S,110,95,,Flyover,flying
6/6/13,MDF,Optima WMA,OPTM-PC3,,,EAPH,KEEP,1,S,100,105,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,STFL,KEEP,1,S,130,215,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,CASP,KEEP,1,H,5,205,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,BHCO,KEEP,1,H,160,120,,,
6/6/13,MDF,Optima WMA,OPTM-PC3,,,WEKI,KEEP,2,S,190,40,,Flyover,flyby
6/6/13,MDF,Optima WMA,OPTM-PC4,,,RWBL,KEEP,4,S,60,200,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,HOLA,KEEP,1,H,95,95,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,WEME,KEEP,1,H,90,180,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,WEME,KEEP,1,H,15,210,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,MODO,KEEP,1,S,0,140,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,HOLA,KEEP,1,H,10,120,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,MODO,KEEP,3,S,350,190,,Landed,"flying, then landed"
6/6/13,MDF,Optima WMA,OPTM-PC4,,,CONI,KEEP,1,H,280,230,,Flyover,flying
6/6/13,MDF,Optima WMA,OPTM-PC4,,,WEME,KEEP,1,H,270,95,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,RWBL,KEEP,2,S,90,175,,Flyover,flying
6/6/13,MDF,Optima WMA,OPTM-PC4,,,HOLA,KEEP,2,H,180,115,,,
6/6/13,MDF,Optima WMA,OPTM-PC4,,,MODO,KEEP,4,S,90,145,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,HOLA,KEEP,3,S,180,80,,,on road
6/6/13,MDF,Optima WMA,OPTM-PC5,,,CONI,KEEP,1,H,90,105,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,CONI,KEEP,1,H,270,95,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,WEME,KEEP,1,H,0,210,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,CASP,KEEP,1,H,180,200,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,CASP,KEEP,1,H,0,170,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,GRSP,KEEP,1,H,0,45,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,HOLA,KEEP,1,H,10,65,,,
6/6/13,MDF,Optima WMA,OPTM-PC5,,,MODO,KEEP,1,S,90,140,,Flyover,flyby
6/6/13,MDF,Optima WMA,OPTM-PC5,,,MODO,KEEP,1,S,360,10,,Flyover,flyover
6/6/13,MDF,Optima WMA,OPTM-PC5,,,WEME,KEEP,1,H,180,160,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,CASP,KEEP,1,H,180,240,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,WEME,KEEP,1,H,160,45,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,WEME,KEEP,1,H,95,110,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,LASP,KEEP,1,S,150,55,,Flyover,flyby
6/6/13,MDF,Optima WMA,OPTM-PC6,,,WEME,KEEP,1,H,80,270,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,MODO,KEEP,1,H,100,100,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,WEME,KEEP,1,S,360,220,,Flyover,flying
6/6/13,MDF,Optima WMA,OPTM-PC6,,,CONI,KEEP,1,H,190,75,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,CASP,KEEP,1,H,95,195,,,
6/6/13,MDF,Optima WMA,OPTM-PC6,,,WEKI,KEEP,1,S,45,90,,Flyover,flycatching
6/6/13,MDF,Optima WMA,OPTM-PC7,,,WEME,KEEP,1,H,0,180,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,WEME,KEEP,1,S,95,70,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,CASP,KEEP,1,H,180,215,S,,somewhat distant
6/6/13,MDF,Optima WMA,OPTM-PC7,,,WEME,KEEP,1,H,280,205,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,CONI,KEEP,1,H,185,75,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,HOLA,KEEP,1,H,15,65,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,HOLA,KEEP,1,H,340,70,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,GRSP,KEEP,1,H,0,50,S,,singing w/ next GRSP
6/6/13,MDF,Optima WMA,OPTM-PC7,,,GRSP,KEEP,1,H,290,80,,,
6/6/13,MDF,Optima WMA,OPTM-PC7,,,BHCO,KEEP,1,H,100,155,,Flyover,flying
6/10/13,MDF,Grazinglands Res Lab,GRLB-PC2,,,DICK,KEEP,1,S,60,30,,,
6/10/13,MDF,Grazinglands Res Lab,GRLB-PC2,,,DICK,KEEP,1,H,320,75,,,
